mol_index,structure_id,smiles,LogS,LogD,LogP,Pgp-inh,Pgp-sub,HIA,F(20%),F(30%),Caco-2,MDCK,BBB,PPB,VDss,Fu,CYP1A2-inh,CYP1A2-sub,CYP2C19-inh,CYP2C19-sub,CYP2C9-inh,CYP2C9-sub,CYP2D6-inh,CYP2D6-sub,CYP3A4-inh,CYP3A4-sub,CL,T12,hERG,H-HT,DILI,Ames,ROA,FDAMDD,SkinSen,Carcinogenicity,EC,EI,Respiratory,BCF,IGC50,LC50,LC50DM,NR-AR,NR-AR-LBD,NR-AhR,NR-Aromatase,NR-ER,NR-ER-LBD,NR-PPAR-gamma,SR-ARE,SR-ATAD5,SR-HSE,SR-MMP,SR-p53,transformation,left_fragment,right_fragment,flag,sascore
68,Str_g_9075,Cn1cnc([N+](=O)[O-])c1Sc1nc(O)nc2nc[nH]c12,-3.0783958,1.1907474,0.2776202,0.0005773,0.13438,0.0140126,0.0102893,0.0112779,-5.3604026,3.8e-06,0.0645765,68.29418,1.4361773,24.173054,0.0205872,0.8119722,0.0206026,0.0476323,0.012455,0.5390599,0.0070569,0.0855051,0.0248832,0.0954962,7.0859265,0.8276001,0.0099946,0.9067253,0.9953412,0.9393657,0.9553223,0.0577278,0.0383593,0.4723803,0.0035661,0.3020395,0.96157,-0.0781355,4.4230156,4.148159,4.2475204,0.0006134,0.0018126,0.9068483,0.620113,0.0663172,0.0046341,0.0650258,0.6334964,0.0083259,0.0077611,0.2065858,0.2584265,[1*][H]>>[1*]O,[1*][H],[1*]O,left,3.4787043
69,Str_g_9075,Cn1cnc([N+](=O)[O-])c1Sc1ncnc2nc(O)[nH]c12,-2.6306872,1.2145275,0.1063615,0.000732,0.0083504,0.0108986,0.0072364,0.0074953,-5.441439,1.04e-05,0.1897069,48.93771,1.3361948,44.250687,0.0105633,0.9570978,0.020225,0.0462062,0.0052404,0.1894783,0.002891,0.1076136,0.0137387,0.0499942,8.132259,0.7812921,0.0055583,0.8951671,0.9964297,0.9267973,0.9382067,0.0672295,0.0692618,0.8280568,0.003256,0.1295068,0.9497094,-0.1110102,4.549141,4.075616,4.3025618,0.0009198,0.0020736,0.8192497,0.5259816,0.0714369,0.0049536,0.0508051,0.5934346,0.0094777,0.0074617,0.1610336,0.302785,[1*][H]>>[1*]O,[1*][H],[1*]O,left,3.4061702
70,Str_g_9075,Cn1cnc([N+](=O)[O-])c1Sc1ncnc2ncn(O)c12,-2.086954,-0.0039918,-0.5658238,0.0008139,0.0801102,0.0134593,0.0036117,0.0039815,-5.1545906,1.15e-05,0.1844333,27.146662,0.8822536,67.51756,0.0148065,0.6614825,0.0193921,0.0455121,0.0120788,0.4813354,0.0006634,0.0749504,0.0126932,0.0526693,8.713236,0.7664112,0.0046812,0.871141,0.9855649,0.8037678,0.2315489,0.3702965,0.0592463,0.6731262,0.0048827,0.1248746,0.851315,0.3381588,4.5653553,4.326773,3.5905468,0.0018744,0.4737752,0.8044518,0.9642655,0.1213126,0.0238681,0.9374112,0.8382674,0.9139255,0.1913582,0.878796,0.9934192,[1*][H]>>[1*]O,[1*][H],[1*]O,left,3.4423754
71,Str_g_9076,COc1nc2ncnc(Sc3c([N+](=O)[O-])ncn3C)c2[nH]1,-2.58389,1.8996308,0.5287178,0.0001517,0.0067385,0.0205947,0.0135485,0.0078039,-4.930657,2.88e-05,0.14145,49.40636,1.5261865,42.545086,0.0323756,0.9597181,0.0789248,0.0585538,0.0222046,0.213035,0.0043049,0.114866,0.0651313,0.2871588,9.002471,0.7537668,0.0073539,0.9372874,0.9894258,0.9355817,0.9528233,0.0650711,0.1374239,0.608228,0.0035704,0.329141,0.9463719,0.2912698,4.7335725,4.2421894,4.4520907,0.0015634,0.0083825,0.8775826,0.8935022,0.0517901,0.0084662,0.1024164,0.5579294,0.0217306,0.0151393,0.1917214,0.6988342,[1*][H]>>[1*]OC,[1*][H],[1*]OC,left,3.3352645
72,Str_g_9076,COc1nc([N+](=O)[O-])c(Sc2ncnc3nc[nH]c23)n1C,-2.6446166,1.6785492,0.5569744,0.0001141,0.0648643,0.0115402,0.0088593,0.0048707,-4.9005055,7.7e-06,0.0218916,75.51603,1.4683677,17.422089,0.0648374,0.9033002,0.057698,0.0643392,0.0210723,0.5831825,0.0084985,0.0955637,0.151584,0.2727949,7.8421335,0.7331524,0.0108353,0.9537106,0.9874649,0.9582915,0.9675292,0.0957052,0.2353972,0.099649,0.0036902,0.2399748,0.9371453,0.3940006,4.791616,4.6583767,4.6041646,0.0012968,0.0036515,0.9293305,0.9497896,0.0384652,0.0067621,0.0684076,0.4575384,0.0126593,0.0124656,0.2124276,0.5067538,[1*][H]>>[1*]OC,[1*][H],[1*]OC,left,3.3624194
73,Str_g_9076,COCn1cnc([N+](=O)[O-])c1Sc1ncnc2nc[nH]c12,-2.3446412,1.4175186,0.125045,0.0002739,0.0462254,0.011999,0.014279,0.1829561,-4.814876,6.4e-06,0.164878,28.170025,1.1621207,62.547237,0.0162187,0.9318742,0.0276447,0.0574179,0.0080769,0.3817966,0.0046939,0.0555972,0.0452741,0.1190549,7.343245,0.6720643,0.0187189,0.9455858,0.9922463,0.9914081,0.9611501,0.0348748,0.7719648,0.1599289,0.0202885,0.8422564,0.9422692,0.4180044,4.761648,4.4666576,3.8027391,0.0014204,0.0053986,0.8636233,0.9820071,0.0848328,0.1805088,0.8377655,0.8614082,0.094432,0.1313209,0.2719107,0.917828,[1*][H]>>[1*]OC,[1*][H],[1*]OC,left,3.2960236
74,Str_g_9076,COc1nc(Sc2c([N+](=O)[O-])ncn2C)c2[nH]cnc2n1,-2.881414,1.7202464,0.5740606,0.0001035,0.092863,0.059997,0.0195231,0.0105715,-4.9679627,7.7e-06,0.0693331,66.13556,1.5361491,22.74719,0.0760554,0.9176575,0.1416929,0.0623823,0.0525527,0.185483,0.0121069,0.0939153,0.1501735,0.2449149,9.828052,0.7924684,0.0094523,0.9483097,0.9857657,0.9290245,0.9470017,0.0678106,0.0889007,0.1965537,0.0044224,0.4273602,0.9414717,0.2893153,4.74785,4.3428636,4.478834,0.0012947,0.004712,0.9418958,0.9371612,0.0382155,0.0113363,0.1089547,0.5785534,0.0192414,0.0190093,0.2387743,0.759151,[1*][H]>>[1*]OC,[1*][H],[1*]OC,left,3.3263208
75,Str_g_9076,COn1cnc2ncnc(Sc3c([N+](=O)[O-])ncn3C)c21,-2.0281475,1.2219101,0.1210343,0.0007455,0.0486439,0.0130966,0.007058,0.0075315,-4.8616824,1.86e-05,0.4280752,37.536877,1.2114512,57.550957,0.0253094,0.9571533,0.0304439,0.0597776,0.0112996,0.3419173,0.0013509,0.1074034,0.017179,0.1123078,9.144626,0.7639348,0.005499,0.9089341,0.9855898,0.8198477,0.3172365,0.2576968,0.0518679,0.6570134,0.0049552,0.090687,0.8953753,0.453293,4.6458855,4.25286,3.7122483,0.0068625,0.017226,0.4530287,0.961337,0.0987897,0.0158787,0.3783011,0.556854,0.1679449,0.0097094,0.2347936,0.8204532,[1*][H]>>[1*]OC,[1*][H],[1*]OC,left,3.4468668
76,Str_g_9124,Cn1cnc([N+](=O)[O-])c1Sc1ncnc2ncn(S(C)(=O)=O)c12,-2.631627,0.4638962,-0.1690906,0.0036719,0.0084256,0.0155036,0.0122235,0.0179631,-5.0248294,5.1e-06,0.6544958,35.091354,1.0491191,64.2744,0.0062927,0.9462506,0.0121065,0.0555531,0.00398,0.608017,0.0002134,0.076685,0.0072992,0.1325464,7.77232,0.736378,0.0041023,0.9704463,0.9948875,0.934252,0.1549884,0.7287224,0.1204611,0.396477,0.0035319,0.0967449,0.8410518,0.3915483,4.7712,4.4777064,4.011604,0.0007251,0.0036533,0.0671211,0.7457401,0.0303774,0.0069452,0.3053791,0.3808347,0.0071611,0.0089301,0.2890604,0.2436068,[1*][H]>>[1*]S(C)(=O)=O,[1*][H],[1*]S(C)(=O)=O,left,3.4039068
77,Str_g_9124,Cn1cnc([N+](=O)[O-])c1Sc1ncnc2nc(S(C)(=O)=O)[nH]c12,-3.3119092,0.9298826,-0.0757453,0.0011805,0.014671,0.0163786,0.0042693,0.0015185,-5.836751,1.04e-05,0.0172114,51.909096,0.9567024,40.583954,0.0140422,0.9833714,0.017186,0.0524756,0.0053189,0.2507773,0.0014504,0.0792098,0.0200276,0.22356,3.0120168,0.7670874,0.0117124,0.9274606,0.9964563,0.9605252,0.9764618,0.0799673,0.1210603,0.8449697,0.0031835,0.0517546,0.8993915,-0.0618262,4.737997,4.0755057,4.5162845,0.0019639,0.0026386,0.1717127,0.0272151,0.0153807,0.0045336,0.0109459,0.5809521,0.0041763,0.0016355,0.2106001,0.0099305,[1*][H]>>[1*]S(C)(=O)=O,[1*][H],[1*]S(C)(=O)=O,left,3.3943749
78,Str_g_9124,Cn1c(S(C)(=O)=O)nc([N+](=O)[O-])c1Sc1ncnc2nc[nH]c12,-3.336821,1.1168696,0.2432202,0.0008053,0.1291362,0.0114817,0.0028897,0.0008031,-5.3663416,5.1e-06,0.0051462,81.35856,0.8226406,15.725015,0.016992,0.9397654,0.0170638,0.0588897,0.0042993,0.5797564,0.0041298,0.0463742,0.0577212,0.2799453,2.5418887,0.6717696,0.0184695,0.8915594,0.9939329,0.9671443,0.9743391,0.4240865,0.1616957,0.2959224,0.0031858,0.0415143,0.8902965,0.1440626,4.6776166,4.3080564,4.283239,0.0015933,0.0013504,0.2256346,0.1234378,0.0133801,0.0040665,0.010875,0.5245729,0.0033466,0.0017278,0.2102288,0.0134986,[1*][H]>>[1*]S(C)(=O)=O,[1*][H],[1*]S(C)(=O)=O,left,3.3960958
79,Str_g_9124,CS(=O)(=O)Cn1cnc([N+](=O)[O-])c1Sc1ncnc2nc[nH]c12,-3.1035886,0.5203708,-0.3955424,0.0005379,0.9425115,0.0104018,0.0019006,0.0097917,-5.8542843,4.5e-06,0.0708577,30.390179,0.7199288,64.92101,0.011974,0.8913236,0.0179141,0.0548748,0.0083941,0.4938162,0.0039704,0.034218,0.0584447,0.39361,2.7904072,0.6744823,0.0253133,0.9537012,0.992347,0.9881061,0.9599689,0.0480784,0.1758982,0.0703164,0.0032948,0.1855912,0.8948852,0.2602903,4.553988,4.044356,3.272163,0.0017738,0.0037078,0.139661,0.1408918,0.0191207,0.019029,0.1623155,0.8934857,0.0600501,0.0282573,0.1995638,0.655985,[1*][H]>>[1*]S(C)(=O)=O,[1*][H],[1*]S(C)(=O)=O,left,3.3718463
80,Str_g_9124,Cn1cnc([N+](=O)[O-])c1Sc1nc(S(C)(=O)=O)nc2nc[nH]c12,-3.469735,0.8673602,0.148554,0.0009668,0.2274158,0.033685,0.0045509,0.0024254,-5.7289424,5.2e-06,0.0126972,75.54822,1.0379511,18.810986,0.0278486,0.9507543,0.0256176,0.0567602,0.0127166,0.228189,0.0053434,0.0518863,0.0793632,0.2226415,2.9191756,0.7555453,0.0187382,0.909655,0.9933402,0.9626797,0.887991,0.0870107,0.1284047,0.3931551,0.0032256,0.0658259,0.8691548,0.0722909,4.6452713,4.1340675,4.2453265,0.0012943,0.00208,0.32214,0.0768755,0.0157655,0.0044563,0.0137976,0.7374272,0.0042764,0.0025065,0.283121,0.0271062,[1*][H]>>[1*]S(C)(=O)=O,[1*][H],[1*]S(C)(=O)=O,left,3.4040013
81,Str_g_9138,Cn1cncc1Sc1ncnc2nc[nH]c12,-1.8949842,0.9977407,0.36172,0.0002719,0.7827842,0.0110855,0.2326855,0.2453691,-5.0186605,9.2e-06,0.8485172,42.8234,0.9982188,64.6929,0.4862892,0.8060511,0.1739954,0.0643056,0.057539,0.3064123,0.0129892,0.0487739,0.3664348,0.4040403,7.458088,0.8372792,0.013563,0.8085842,0.9873477,0.228676,0.9339199,0.2050131,0.9390743,0.0566943,0.0279606,0.8876436,0.9476408,0.2131413,3.1215672,3.5671153,3.5537508,0.0014168,0.0016544,0.912917,0.9779717,0.0811998,0.186163,0.6453926,0.5905602,0.054105,0.172166,0.1788172,0.8476452,[1*][H]>>[1*][N+](=O)[O-],[1*][H],[1*][N+](=O)[O-],right,3.1969655
82,Str_g_9138,Cn1cnc([N+](=O)[O-])c1Sc1ncnc2ncn([N+](=O)[O-])c12,-2.358131,1.0247962,-0.0810415,0.0004424,0.0013338,0.0101132,0.0021009,0.0005316,-4.937741,9.82e-05,0.2438086,41.24002,1.0729349,50.43329,0.0180773,0.3865101,0.0436601,0.0519521,0.0208775,0.3032863,0.0025534,0.0755289,0.0151944,0.0478227,9.319551,0.8107858,0.0240645,0.9121661,0.9930647,0.9977773,0.0478525,0.7850346,0.1108948,0.7001409,0.0037259,0.0960524,0.6978204,0.3326498,4.663777,4.751838,3.8482647,0.0045438,0.0054133,0.1940762,0.7844478,0.1741933,0.0109941,0.0432921,0.3931164,0.0083399,0.0054082,0.1450447,0.2369867,[1*][H]>>[1*][N+](=O)[O-],[1*][H],[1*][N+](=O)[O-],left,3.6455087
83,Str_g_9138,Cn1cnc([N+](=O)[O-])c1Sc1nc([N+](=O)[O-])nc2nc[nH]c12,-3.0643988,1.7723088,0.517966,6.64e-05,0.0103534,0.0151256,0.0026329,0.0006509,-4.959826,1.62e-05,0.1181926,87.377625,1.1609714,9.152918,0.2790163,0.8153398,0.2376248,0.0608809,0.0834171,0.2082881,0.0183766,0.0843395,0.1987589,0.1448246,9.042933,0.6492643,0.0221521,0.9250445,0.9841809,0.9831417,0.9653141,0.768551,0.2627102,0.4253772,0.0037866,0.1597278,0.9244542,0.4339152,4.8973074,5.871881,4.762725,0.0011371,0.013479,0.8360346,0.9599315,0.1301134,0.0265069,0.3434364,0.8332076,0.0329331,0.0161806,0.3060246,0.8779323,[1*][H]>>[1*][N+](=O)[O-],[1*][H],[1*][N+](=O)[O-],left,3.4864187
84,Str_g_9138,Cn1c([N+](=O)[O-])nc([N+](=O)[O-])c1Sc1ncnc2nc[nH]c12,-2.949428,1.8988467,0.5191887,6.76e-05,0.0225226,0.0105107,0.0016208,0.0002964,-4.942363,2.19e-05,0.0916159,89.17536,1.2091814,9.7718525,0.145432,0.822762,0.0885759,0.0594873,0.0323919,0.7902325,0.0171353,0.0915277,0.1380618,0.1496072,8.271011,0.6961493,0.0251876,0.9142737,0.9853628,0.9917319,0.8984149,0.8392755,0.3082274,0.2975947,0.0035128,0.1288688,0.9185306,0.5141999,4.9356756,5.89729,4.51474,0.0022313,0.0123529,0.8458821,0.9624172,0.0909012,0.0246116,0.1618802,0.6913434,0.0249778,0.0123146,0.3001842,0.7561568,[1*][H]>>[1*][N+](=O)[O-],[1*][H],[1*][N+](=O)[O-],left,3.417449
85,Str_g_9138,Cn1cnc([N+](=O)[O-])c1Sc1ncnc2nc([N+](=O)[O-])[nH]c12,-2.8291783,1.7526302,0.3823531,8.22e-05,0.0019331,0.0137019,0.0022639,0.0003898,-4.888749,6.87e-05,0.1276948,71.349106,1.0573735,21.414724,0.0488485,0.9098703,0.0774631,0.052721,0.0200856,0.0973577,0.0147213,0.1104672,0.0333679,0.0751506,8.300765,0.6680911,0.0217021,0.9076132,0.9920577,0.990085,0.9573051,0.546364,0.2830692,0.8974661,0.0034673,0.2501848,0.9371498,0.3475008,4.9889936,5.2126465,5.046963,0.0021057,0.0272047,0.6296711,0.9412121,0.1562465,0.0268356,0.4009412,0.8052751,0.0407427,0.0172259,0.2858375,0.8277834,[1*][H]>>[1*][N+](=O)[O-],[1*][H],[1*][N+](=O)[O-],left,3.4788169
86,Str_g_9138,O=[N+]([O-])Cn1cnc([N+](=O)[O-])c1Sc1ncnc2nc[nH]c12,-2.7029505,1.2012918,0.0475132,0.0001251,0.003875,0.0108184,0.0071094,0.0139758,-4.9418616,7.8e-06,0.5314588,34.660175,0.7778868,55.907787,0.0134808,0.6742515,0.1059527,0.0523993,0.0123396,0.3673094,0.0043814,0.050178,0.0360157,0.0355435,8.098231,0.6221004,0.018148,0.972234,0.9915926,0.9950792,0.9862672,0.195345,0.9438665,0.1114424,0.0522014,0.8347522,0.9600385,0.3350151,4.753894,4.435825,3.8281732,0.0023886,0.0115473,0.7845626,0.9681041,0.1157498,0.0130368,0.497067,0.8874025,0.0350672,0.0797115,0.3461538,0.8628391,[1*][H]>>[1*][N+](=O)[O-],[1*][H],[1*][N+](=O)[O-],left,3.5770581
87,Str_g_9173,Cn1cnc([N+](=O)[O-])c1Sc1ncnc2nc(-c3ccccc3)[nH]c12,-4.0177073,2.6820023,1.8091108,0.0082771,0.002026,0.009586,0.0039724,0.0050917,-4.774274,5.81e-05,0.0855313,89.32489,1.0310798,12.06424,0.9638253,0.5847754,0.5549176,0.0590493,0.4784234,0.3016676,0.0284358,0.0818379,0.1962935,0.212439,9.398226,0.705589,0.0089605,0.8824841,0.9902477,0.9095641,0.9554847,0.5154625,0.1184338,0.7627657,0.0035132,0.2170936,0.9646206,0.5325801,4.866728,4.8736167,4.9487395,0.003253,0.0252118,0.84325,0.9624576,0.5461624,0.0101039,0.9380875,0.8410054,0.1055638,0.0223656,0.6062102,0.894505,[1*][H]>>[1*]c1ccccc1,[1*][H],[1*]c1ccccc1,left,2.8833839
88,Str_g_9173,O=[N+]([O-])c1ncn(Cc2ccccc2)c1Sc1ncnc2nc[nH]c12,-3.3890257,2.1851976,1.3500173,0.0025321,0.0020503,0.0291753,0.0061417,0.0223942,-4.7840924,2.08e-05,0.0141859,76.07039,1.9682872,21.08925,0.1694112,0.1401474,0.6274556,0.057432,0.4107064,0.6773444,0.2319923,0.0665832,0.5782655,0.2385867,10.248139,0.713207,0.0309162,0.8445052,0.9898992,0.960581,0.9278281,0.6860582,0.8472633,0.0837012,0.0090378,0.381458,0.930526,0.683792,4.848863,4.9502606,4.0491543,0.0022122,0.0039345,0.9010484,0.9858067,0.1731895,0.0429083,0.9253427,0.8722224,0.0303823,0.2932575,0.4492901,0.8708846,[1*][H]>>[1*]c1ccccc1,[1*][H],[1*]c1ccccc1,left,2.8627591
89,Str_g_9173,Cn1cnc([N+](=O)[O-])c1Sc1nc(-c2ccccc2)nc2nc[nH]c12,-3.8154893,2.7481046,2.153234,0.0015912,0.0048818,0.0103238,0.0039022,0.0086984,-4.8469267,2.08e-05,0.0361236,93.43921,0.7784272,7.767494,0.9658116,0.4365279,0.6559153,0.0635002,0.6311249,0.4455192,0.2962322,0.0717343,0.6405313,0.2423927,9.890502,0.7266544,0.0154955,0.9067079,0.986231,0.9424796,0.9796791,0.4171733,0.1564666,0.170266,0.0043552,0.2227278,0.9620369,0.5536222,4.8011065,5.0058503,4.5976386,0.0027277,0.0142986,0.9374268,0.9735646,0.4313887,0.0195509,0.921553,0.859037,0.1491059,0.0488644,0.7255302,0.9133762,[1*][H]>>[1*]c1ccccc1,[1*][H],[1*]c1ccccc1,left,2.9066224
90,Str_g_9173,Cn1cnc([N+](=O)[O-])c1Sc1ncnc2ncn(-c3ccccc3)c12,-2.8291965,1.9956048,0.9757923,0.0068868,0.0023005,0.0188512,0.0032931,0.005267,-4.6649714,4.94e-05,0.0923292,66.86525,1.3072457,28.061558,0.1230619,0.4515546,0.0950937,0.0627865,0.1049904,0.76158,0.002989,0.0941027,0.0423314,0.2418613,8.846509,0.7010342,0.0084581,0.8948915,0.9895591,0.7703467,0.297097,0.8462328,0.7131058,0.3053147,0.0041627,0.0616087,0.8846692,0.6956194,4.6706257,4.8232155,3.9271564,0.0075705,0.0135738,0.5869796,0.9665927,0.5038015,0.0190045,0.9607225,0.7964216,0.0529076,0.0174793,0.5258664,0.801997,[1*][H]>>[1*]c1ccccc1,[1*][H],[1*]c1ccccc1,left,2.9663666
91,Str_g_9173,Cn1c(-c2ccccc2)nc([N+](=O)[O-])c1Sc1ncnc2nc[nH]c12,-3.8003812,2.3631973,1.6395624,0.0005247,0.0076206,0.0083347,0.0022199,0.0031071,-4.7898836,1.97e-05,0.0085735,95.1524,0.6929422,4.4418797,0.7966568,0.4836326,0.5406882,0.0660364,0.3530726,0.8368562,0.2515099,0.0752281,0.5453955,0.2686724,9.343784,0.6297602,0.0210714,0.8610158,0.9848478,0.9354118,0.9807416,0.7590972,0.5362253,0.1079739,0.0041183,0.2571756,0.9612888,0.871528,4.8238983,5.643252,4.880134,0.0016378,0.0076757,0.9318184,0.973753,0.3936932,0.0097502,0.8727806,0.8342681,0.0484809,0.0231558,0.6593554,0.8823665,[1*][H]>>[1*]c1ccccc1,[1*][H],[1*]c1ccccc1,left,2.9389397
92,Str_g_9323,Cn1cnc([N+](=O)O)c1Sc1ncnc2nc[nH]c12,-2.696341,1.274338,0.224509,9.33e-05,0.6730909,0.0113125,0.0254,0.0236278,-5.066324,4.8e-06,0.0387889,36.08449,0.9989797,55.66734,0.0195647,0.7847711,0.0399138,0.0523671,0.0140896,0.6566982,0.004893,0.0671919,0.0750669,0.1138251,8.688031,0.7786935,0.0104963,0.7897485,0.9860752,0.8059947,0.9778878,0.1406806,0.3724144,0.0765987,0.0159366,0.4589064,0.9397457,0.2858219,4.661432,4.2741027,3.9761193,0.0013709,0.0058354,0.9150198,0.9763047,0.1418884,0.012211,0.8146333,0.8660287,0.4253644,0.1090057,0.6745194,0.964178,[1*][O-]>>[1*]O,[1*][O-],[1*]O,left,3.4801028
93,Str_g_11316,Cn1cnc(C(F)(F)C(F)(F)C(F)(F)C(F)(F)[N+](=O)[O-])c1Sc1ncnc2nc[nH]c12,-4.1156373,2.6526318,2.3599792,0.0064439,0.0274926,0.0063131,0.0360312,0.9718892,-4.9599886,1.64e-05,0.5437386,88.187035,1.1079923,11.78336,0.0736093,0.9693071,0.4727079,0.1535066,0.5587196,0.1469919,0.0053077,0.0333114,0.2399727,0.576123,3.6064367,0.7836689,0.0060601,0.8057784,0.9843858,0.512341,0.9944915,0.2197363,0.8673706,0.0450302,0.0103204,0.0890146,0.9500923,1.6950651,4.599839,5.6849866,5.778935,0.0019175,0.0041725,0.4085554,0.9716285,0.4315526,0.0251611,0.8679191,0.8666984,0.0095071,0.4832754,0.3469597,0.9492698,[2*][1*]>>[1*]C(F)(F)C(F)(F)C(F)(F)C([2*])(F)F,[2*][1*],[1*]C(F)(F)C(F)(F)C(F)(F)C([2*])(F)F,left,3.7922315
94,Str_g_11316,Cn1cnc([N+](=O)[O-])c1SC(F)(F)C(F)(F)C(F)(F)C(F)(F)c1ncnc2nc[nH]c12,-4.1671853,2.4134805,1.9227066,0.0011887,0.0147158,0.0060699,0.0075561,0.1179558,-4.7149105,2.01e-05,0.4312367,92.00104,1.2161496,8.075658,0.2392645,0.9275727,0.6860508,0.1260641,0.8061662,0.2925832,0.1423915,0.0354542,0.4764198,0.6718546,3.3628013,0.8061778,0.0032303,0.8251305,0.9833996,0.7646023,0.9985897,0.1733627,0.9237724,0.0460943,0.0578659,0.220295,0.9634954,1.9002352,4.6661873,6.2956614,6.0698547,0.0181138,0.0056617,0.5415333,0.9786878,0.3228525,0.2225416,0.9503367,0.8610513,0.013514,0.6149996,0.8031336,0.9513042,[2*][1*]>>[1*]C(F)(F)C(F)(F)C(F)(F)C([2*])(F)F,[2*][1*],[1*]C(F)(F)C(F)(F)C(F)(F)C([2*])(F)F,left,3.6902562
95,Str_g_11316,Cn1cnc([N+](=O)[O-])c1C(F)(F)C(F)(F)C(F)(F)C(F)(F)Sc1ncnc2nc[nH]c12,-3.9759495,2.391726,2.1371293,0.0010899,0.0114883,0.0061138,0.0074068,0.0770148,-4.7480025,1.98e-05,0.5208192,90.56225,1.197636,8.736574,0.2632924,0.9343157,0.6401586,0.1067288,0.8185661,0.4037176,0.1167661,0.0387844,0.5347944,0.6431212,3.3739443,0.8287596,0.0043994,0.8052766,0.9792032,0.7311095,0.9972057,0.3740112,0.8930721,0.0519858,0.022063,0.1118358,0.9663727,1.9867224,4.702654,6.310183,6.0092278,0.0087953,0.003797,0.562199,0.978541,0.3115868,0.1148282,0.9328494,0.8622062,0.0110501,0.3214428,0.5875799,0.9337662,[2*][1*]>>[1*]C(F)(F)C(F)(F)C(F)(F)C([2*])(F)F,[2*][1*],[1*]C(F)(F)C(F)(F)C(F)(F)C([2*])(F)F,left,3.6687896
96,Str_g_11316,Cn1cnc([N+](=O)C(F)(F)C(F)(F)C(F)(F)C([O-])(F)F)c1Sc1ncnc2nc[nH]c12,-4.2182717,2.2691514,2.0564795,0.0037395,0.0084065,0.0077963,0.0652937,0.9632246,-4.8566837,2.43e-05,0.1348244,88.48885,1.9442176,13.221433,0.1047563,0.9613364,0.4798232,0.2165999,0.6989489,0.4998758,0.0145831,0.0600473,0.3183201,0.7373886,3.4096437,0.8323234,0.0033762,0.9096505,0.9803839,0.7885265,0.9971073,0.17786,0.7582274,0.0652004,0.0206937,0.162521,0.9737738,1.6991324,4.703079,5.6816955,5.6793036,0.0022713,0.0029942,0.2942684,0.9822366,0.4141417,0.1112329,0.9543682,0.8723527,0.0083845,0.1886012,0.5770645,0.9479471,[2*][1*]>>[1*]C(F)(F)C(F)(F)C(F)(F)C([2*])(F)F,[2*][1*],[1*]C(F)(F)C(F)(F)C(F)(F)C([2*])(F)F,left,4.0068401
97,Str_g_11316,CC(F)(F)C(F)(F)C(F)(F)C(F)(F)n1cnc([N+](=O)[O-])c1Sc1ncnc2nc[nH]c12,-4.4161453,2.7031493,2.8852549,0.0024767,0.0064605,0.0055529,0.0099912,0.7562571,-4.7243795,2.39e-05,0.7458864,92.815094,1.2311008,8.304841,0.1180218,0.8968893,0.6380668,0.1542413,0.9025463,0.5986527,0.0311317,0.0442768,0.4288454,0.7319907,4.639907,0.6807081,0.0139508,0.8017701,0.9851205,0.9453352,0.9962323,0.5959726,0.8702387,0.0665056,0.0476126,0.2986135,0.9576126,1.6368463,4.8823147,6.388378,5.9492292,0.0028068,0.0035386,0.5893086,0.9875863,0.4033737,0.2578497,0.9499309,0.8892649,0.0122968,0.4126512,0.7999276,0.96025,[2*][1*]>>[1*]C(F)(F)C(F)(F)C(F)(F)C([2*])(F)F,[2*][1*],[1*]C(F)(F)C(F)(F)C(F)(F)C([2*])(F)F,left,3.6942851
98,Str_g_11317,Cn1cnc([N+](=O)[O-])c1SC(F)(F)C(F)(F)C(F)(F)c1ncnc2nc[nH]c12,-3.930107,2.2271907,1.4629328,0.0003686,0.0089446,0.0070765,0.0072516,0.0351329,-4.7495265,1.89e-05,0.2259238,83.87742,0.9798206,17.120588,0.1971542,0.9003097,0.5189743,0.0786841,0.30369,0.3646526,0.0913333,0.0387836,0.3846425,0.4760178,3.5650227,0.7946212,0.0042649,0.8441538,0.9840204,0.8213483,0.9980835,0.1579373,0.9191831,0.0456201,0.0489325,0.1843738,0.9695188,1.5795642,4.5874176,5.64239,5.720711,0.0154383,0.0054607,0.6548542,0.980171,0.2691955,0.1724218,0.9472911,0.8525038,0.0166681,0.5530502,0.7182026,0.9443538,[2*][1*]>>[1*]C(F)(F)C(F)(F)C([2*])(F)F,[2*][1*],[1*]C(F)(F)C(F)(F)C([2*])(F)F,left,3.6603522
99,Str_g_11317,Cn1cnc(C(F)(F)C(F)(F)C(F)(F)[N+](=O)[O-])c1Sc1ncnc2nc[nH]c12,-3.8980188,2.4955282,1.8946393,0.0019332,0.0232096,0.0071361,0.0279632,0.9315926,-5.0021095,1.53e-05,0.2476541,77.04342,0.8651681,24.09939,0.060105,0.9653304,0.3049066,0.1014731,0.1391748,0.1806383,0.0048005,0.0369614,0.1622518,0.3806116,3.830186,0.7724336,0.0078066,0.8273473,0.9850966,0.6000221,0.9929845,0.2085644,0.8552785,0.0452969,0.0092916,0.0962155,0.9563558,1.2612121,4.364914,5.044756,5.288356,0.0027748,0.0043035,0.5449109,0.97218,0.3947314,0.0186237,0.8482289,0.8572273,0.0115207,0.3899446,0.2721772,0.9412549,[2*][1*]>>[1*]C(F)(F)C(F)(F)C([2*])(F)F,[2*][1*],[1*]C(F)(F)C(F)(F)C([2*])(F)F,left,3.7428143
