mol_index,structure_id,smiles,LogS,LogD,LogP,Pgp-inh,Pgp-sub,HIA,F(20%),F(30%),Caco-2,MDCK,BBB,PPB,VDss,Fu,CYP1A2-inh,CYP1A2-sub,CYP2C19-inh,CYP2C19-sub,CYP2C9-inh,CYP2C9-sub,CYP2D6-inh,CYP2D6-sub,CYP3A4-inh,CYP3A4-sub,CL,T12,hERG,H-HT,DILI,Ames,ROA,FDAMDD,SkinSen,Carcinogenicity,EC,EI,Respiratory,BCF,IGC50,LC50,LC50DM,NR-AR,NR-AR-LBD,NR-AhR,NR-Aromatase,NR-ER,NR-ER-LBD,NR-PPAR-gamma,SR-ARE,SR-ATAD5,SR-HSE,SR-MMP,SR-p53,transformation,left_fragment,right_fragment,flag,sascore
32,Str_g_11334,COc1cccc2c1cc([N+](=O)[O-])c1c(C(=O)C(=O)O)cc3c(c12)OCO3,-4.651352,2.0541608,3.2278929,0.0508471,0.00017,0.0048153,0.0060169,0.0437758,-4.7436557,7.03e-05,0.0524181,94.97127,0.4344396,4.3525796,0.9052992,0.2437054,0.2460242,0.0632216,0.700272,0.713354,0.7633108,0.1780676,0.5554387,0.0417965,3.1460686,0.2940275,0.0638639,0.2921126,0.9771866,0.9625551,0.0574574,0.377647,0.9247621,0.9332433,0.0171487,0.6853298,0.7950838,0.7759558,3.9405985,5.02564,5.161804,0.0058738,0.5703129,0.9793159,0.0548845,0.2510512,0.39408,0.6136026,0.9293862,0.7571112,0.7027343,0.9515008,0.9758089,[2*][1*]>>[1*]C([2*])=O,[2*][1*],[1*]C([2*])=O,left,2.7652127
33,Str_g_2753,O=C(O)c1cc2c(c3c1c([N+](=O)[O-])cc1c(OCc4ccccc4)cccc13)OCO2,-4.384762,3.4388757,5.0964947,0.0044489,0.0001053,0.0031391,0.0011051,0.0153854,-4.858197,5.53e-05,0.0619052,98.80028,0.3378634,0.7346593,0.8233086,0.1189637,0.3912416,0.0619711,0.889375,0.3736676,0.7935592,0.1419075,0.4663892,0.0457452,4.679244,0.2167704,0.3083123,0.3956609,0.9855211,0.9586256,0.0232982,0.4444128,0.9153098,0.8946938,0.0034391,0.2297372,0.8810719,0.8901659,4.207673,5.6123166,5.0016923,0.0083216,0.5035979,0.9792362,0.0315928,0.4439106,0.306838,0.8307962,0.9003652,0.4531532,0.8238026,0.949231,0.9573545,[1*]C>>[1*]Cc1ccccc1,[1*]C,[1*]Cc1ccccc1,left,2.517838
34,Str_g_11625,COc1cccc2c1cc([N+](=O)[O-])c1c(C(=O)OCO)cc3c(c12)OCO3,-6.005851,2.9032102,3.391488,0.103901,0.0003382,0.0025968,0.0104943,0.0039437,-4.8187923,0.0001177,0.0561856,92.65847,0.8697755,4.7054534,0.9618267,0.3147036,0.9489881,0.1158089,0.8755549,0.898472,0.8867943,0.3636789,0.8571779,0.0782795,11.35109,0.2862633,0.1130422,0.2360857,0.9258857,0.9522476,0.0476899,0.4998263,0.9499478,0.9331782,0.0367579,0.8995452,0.908675,1.5777478,4.1755166,5.087578,6.115935,0.0064692,0.5123724,0.9842098,0.1924463,0.2384866,0.6879956,0.3504577,0.8813702,0.8056552,0.8124044,0.9520845,0.9758925,[2*][1*]>>[1*]OC[2*],[2*][1*],[1*]OC[2*],left,2.7716616
35,Str_g_9076,COc1ccc2c(cc([N+](=O)[O-])c3c(C(=O)O)cc4c(c32)OCO4)c1OC,-4.1882143,2.216018,3.502674,0.0108241,0.0003032,0.0036698,0.0031964,0.0017668,-4.861014,3.67e-05,0.0268843,92.13191,0.6350248,8.240071,0.6210268,0.7637344,0.1269011,0.10952,0.6086808,0.3978651,0.6800268,0.1445208,0.265757,0.0479028,4.782572,0.4209098,0.097065,0.6083242,0.9828604,0.9224269,0.1552188,0.304968,0.7034441,0.9283786,0.0047317,0.3116514,0.9345288,0.5528171,3.4704475,4.55042,4.916173,0.0105261,0.2695586,0.9781628,0.0715894,0.1721154,0.4672442,0.4306726,0.8431348,0.7744031,0.7561442,0.9440001,0.9594923,[1*][H]>>[1*]OC,[1*][H],[1*]OC,left,2.6649186
36,Str_g_8866,COc1cccc2c1cc([N+](=O)[O-])c1c(C(=O)OC(C)C)cc3c(c12)OCO3,-7.174147,3.6855807,4.783373,0.7209707,8.87e-05,0.0018519,0.0040933,0.0216574,-4.649463,5.28e-05,0.0825651,95.269745,0.6497115,2.461458,0.8620416,0.1807094,0.9711982,0.1427177,0.9527046,0.9208496,0.80135,0.4884816,0.8242994,0.077171,12.704748,0.162366,0.0753632,0.2717032,0.9360745,0.9599296,0.0336896,0.3821836,0.9526664,0.9312583,0.0225864,0.6168732,0.926101,2.067835,4.432985,5.1961446,6.1868086,0.0084516,0.532809,0.9846637,0.361842,0.3387494,0.810683,0.5587645,0.9012071,0.655266,0.8690077,0.9605942,0.9731217,[1*][H]>>[1*]C(C)C,[1*][H],[1*]C(C)C,left,2.6596448
37,Str_g_8988,COc1cccc2c1cc([N+](=O)[O-])c1c(C(=O)O)c(CF)c3c(c12)OCO3,-4.070547,1.840664,3.9921792,0.0026889,0.0003605,0.0037234,0.0112864,0.0017915,-5.0390716,0.0001352,0.0546819,96.67788,0.5640712,3.0437012,0.6959948,0.4615734,0.1710599,0.087774,0.7724276,0.7283241,0.7302802,0.1524427,0.3358663,0.0305093,4.948772,0.3209594,0.0177019,0.9082971,0.9866545,0.9526677,0.9674808,0.7382448,0.8085909,0.9605392,0.0048219,0.0924147,0.983314,0.6161725,3.5945663,4.6305666,5.1955967,0.0079104,0.046524,0.9588221,0.0123799,0.1747572,0.562381,0.060333,0.8090986,0.0327366,0.2586934,0.9384443,0.913407,[1*][H]>>[1*]CF,[1*][H],[1*]CF,left,3.0086466
38,Str_g_8409,COc1cccc2c1cc([N+](=O)[O-])c1c(C(=O)O)cc3c(c12)OCOCC3,-4.2501044,2.337496,4.2491074,0.0015661,0.0004126,0.0034891,0.0064409,0.0507647,-4.7136283,4.67e-05,0.061263,96.651886,0.3731703,2.5776582,0.5948792,0.6499794,0.1025381,0.0679079,0.6141582,0.2106767,0.4504082,0.1362598,0.0786913,0.0326926,3.3012624,0.3329936,0.1720927,0.5244682,0.9824027,0.9532651,0.0356379,0.3267672,0.9122936,0.9274369,0.0045721,0.564888,0.7941254,0.6483447,3.5616732,4.564848,4.5481567,0.0243341,0.4360454,0.9642355,0.0282257,0.5487668,0.472816,0.8706211,0.8507814,0.4539055,0.6325087,0.9296913,0.9356738,[1*]O[2*]>>[1*]OCC[2*],[1*]O[2*],[1*]OCC[2*],left,2.7803428
39,Str_g_8806,COc1cccc2c1cc([N+](=O)[O-])c1c(C(=O)O)c(C#N)c3c(c12)OCO3,-4.1583147,1.5902236,3.2949786,0.0050138,8.93e-05,0.0157056,0.0029539,0.0006827,-5.133294,1.78e-05,0.0479342,97.87366,0.3980692,3.3302636,0.657304,0.189614,0.174333,0.0623998,0.7294774,0.6097569,0.7080636,0.1395928,0.4306014,0.0215817,5.4171524,0.3210812,0.0163857,0.9328807,0.9912831,0.9452596,0.136869,0.40425,0.889858,0.9405249,0.0145378,0.8987461,0.9227993,0.4971622,3.673993,4.337084,5.136125,0.0128122,0.2691728,0.9565375,0.0433288,0.1319628,0.6736784,0.1614185,0.8688074,0.2856209,0.4011482,0.9499741,0.9761369,[1*][H]>>[1*]C#N,[1*][H],[1*]C#N,left,2.9524478
40,Str_g_9075,COc1cccc2c1cc([N+](=O)[O-])c1c(C(=O)O)c(O)c3c(c12)OCO3,-3.9763756,1.7932878,4.1560144,0.0049306,0.0001338,0.0090712,0.0031522,0.0007161,-5.1252317,2.04e-05,0.0272019,95.828125,0.5593822,5.5574574,0.6994301,0.363992,0.1176969,0.0646957,0.6602562,0.4082703,0.7580518,0.1396775,0.2500949,0.0199396,2.278256,0.4322065,0.0519613,0.6733663,0.9894694,0.8798031,0.2654384,0.0925259,0.7711951,0.9270834,0.0055333,0.7225696,0.9397461,0.4270191,3.4851365,4.3520403,5.1544867,0.007273,0.1955197,0.969334,0.0193436,0.3452598,0.4421351,0.2550284,0.8492197,0.4973598,0.5358701,0.9534122,0.9603112,[1*][H]>>[1*]O,[1*][H],[1*]O,left,2.8612564
41,Str_g_11625,COOCc1cccc2c1cc([N+](=O)[O-])c1c(C(=O)O)cc3c(c12)OCO3,-4.2614584,2.3049695,3.7446375,0.0017472,0.0004934,0.0035293,0.0024145,0.0581405,-4.727221,5.47e-05,0.0404083,95.81292,0.5601264,2.8083673,0.78656,0.5522819,0.118319,0.0673946,0.5822888,0.1361656,0.7178836,0.1376008,0.2468417,0.0415173,2.4071527,0.3492403,0.2877965,0.3249432,0.9825242,0.9728093,0.0609823,0.4891556,0.8340923,0.93485,0.004274,0.3670402,0.7901877,0.5881814,3.81871,5.2356377,4.906908,0.0086412,0.5566073,0.9724381,0.0494666,0.3345835,0.5659846,0.7981676,0.8873405,0.3327039,0.8009217,0.94289,0.9671547,[2*][1*]>>[1*]OC[2*],[2*][1*],[1*]OC[2*],left,2.8843256
42,Str_g_5799,COc1cccc2c1cc([N+](=O)[O-])c1c(C(=O)O)cc3c(c12)OCCOCCOCO3,-4.404544,2.3964968,3.2505963,0.0030366,0.0004429,0.0026643,0.1025751,0.0187188,-4.8154697,0.0001329,0.0162599,94.315956,0.3814325,3.9998913,0.3057657,0.4052931,0.0516701,0.064842,0.6243745,0.1548443,0.3965018,0.1313225,0.0999823,0.0371309,8.002981,0.4938358,0.6839938,0.2528168,0.9863567,0.72163,0.0303291,0.0218072,0.9164613,0.8798448,0.0041676,0.4819884,0.2686347,0.58013,3.4467323,4.408175,4.5361977,0.0351743,0.3930082,0.9710698,0.2082389,0.3627826,0.3471459,0.9085596,0.8518304,0.3936543,0.6906882,0.9126993,0.9539461,[1*]C[2*]>>[1*]CCOCCOC[2*],[1*]C[2*],[1*]CCOCCOC[2*],left,3.2646833
43,Str_g_8829,CNC(=O)c1ccc(OC)c2cc([N+](=O)[O-])c3c(C(=O)O)cc4c(c3c12)OCO4,-4.5680737,1.6768496,2.9580324,0.0012436,0.0011029,0.0084478,0.0083302,0.0070248,-4.993912,2.9e-05,0.0285772,91.401276,1.2218562,6.743999,0.6565376,0.2419506,0.1792792,0.0587979,0.615446,0.5058916,0.7022572,0.1360725,0.2957927,0.0269031,5.268762,0.6055032,0.0834867,0.281979,0.9824708,0.8463091,0.0232977,0.2627691,0.2808781,0.918128,0.0032296,0.1066888,0.5671797,0.3571776,3.485936,4.606218,4.8023767,0.0048083,0.2017868,0.9690009,0.0066199,0.207409,0.5489866,0.1026489,0.8437322,0.6045,0.2155049,0.932905,0.9520157,[1*][H]>>[1*]C(=O)NC,[1*][H],[1*]C(=O)NC,left,2.8217711
44,Str_g_11484,COc1cccc2c1cc([N+](=O)[O-])c1c(C(=O)OCCOCCO)cc3c(c12)OCO3,-6.055677,2.883214,3.2973711,0.1330059,0.0004733,0.0010771,0.1685528,0.0092573,-4.659772,0.0001175,0.0503894,91.73813,0.9805415,4.171392,0.8563787,0.2562986,0.92523,0.1036537,0.8746185,0.8491803,0.8116764,0.1672853,0.8880635,0.0774618,10.944406,0.4052353,0.6044046,0.20016,0.9182211,0.7767254,0.0170925,0.0702704,0.9496226,0.9245613,0.0085078,0.6053805,0.3487327,1.0991014,3.9260905,4.7284274,5.726499,0.0070773,0.2765843,0.977405,0.5619592,0.324902,0.6552732,0.657601,0.8565662,0.5808812,0.764495,0.9391487,0.9731986,[2*][1*]>>[1*]CCOCCO[2*],[2*][1*],[1*]CCOCCO[2*],left,2.7670126
45,Str_g_11533,COc1cccc2c1cc(C[C@@H](C)[N+](=O)[O-])c1c(C(=O)O)cc3c(c12)OCO3,-4.2767186,2.9099717,4.804864,0.0012006,0.0007608,0.0049512,0.0020608,0.0021955,-4.784019,2.66e-05,0.0589151,97.8514,0.3545995,2.483524,0.7059528,0.480854,0.2040824,0.0703226,0.7375897,0.4338165,0.7300442,0.1291697,0.3416096,0.0746112,5.7986264,0.2982386,0.0335501,0.805156,0.9834772,0.5261063,0.0211244,0.9400725,0.8389344,0.9517115,0.0035894,0.1349247,0.9414635,0.6629972,3.376096,4.4646034,4.9216013,0.0255496,0.0767603,0.9695125,0.0066114,0.1322664,0.0236373,0.0523255,0.6577648,0.074688,0.5459534,0.7395202,0.9202639,[2*][1*]>>[1*]C[C@H]([2*])C,[2*][1*],[1*]C[C@H]([2*])C,left,3.3654426
46,Str_g_8806,COc1ccc(C#N)c2c1cc([N+](=O)[O-])c1c(C(=O)O)cc3c(c12)OCO3,-4.444225,1.7049744,3.4296973,0.0035436,0.0001414,0.0108075,0.0029582,0.0021701,-4.9312096,1.52e-05,0.0575305,97.168205,0.4554312,3.748064,0.7525311,0.3240147,0.164964,0.0611916,0.6323406,0.4659466,0.6909506,0.1398361,0.3764443,0.0347858,5.3419056,0.5703431,0.046273,0.9240294,0.9851465,0.9568643,0.1009954,0.5392412,0.8495655,0.9405056,0.0138896,0.7712627,0.9251141,0.5056182,3.6577563,4.6437645,4.9146805,0.0084773,0.5304288,0.9720233,0.0583817,0.1737666,0.692386,0.4702588,0.8906687,0.7192644,0.5411601,0.9540464,0.980481,[1*][H]>>[1*]C#N,[1*][H],[1*]C#N,left,2.8641149
47,Str_g_8988,COc1ccc(CF)c2c1cc([N+](=O)[O-])c1c(C(=O)O)cc3c(c12)OCO3,-4.418614,2.0645974,4.0579348,0.00276,0.0005378,0.0033537,0.0116541,0.0088932,-4.8299627,0.0001091,0.076463,96.73681,0.5402789,3.246269,0.7598458,0.3388739,0.2180768,0.0704295,0.7583748,0.5653546,0.748882,0.1502804,0.3072166,0.0407288,6.465559,0.4234644,0.0225494,0.8897421,0.9822907,0.9559981,0.9489565,0.8450984,0.783705,0.9584744,0.0127158,0.1757031,0.980079,0.5983382,3.7414804,5.1780934,5.2663302,0.0064384,0.1577857,0.9734432,0.0055666,0.216873,0.6359693,0.137724,0.8615209,0.3408683,0.3556318,0.9450169,0.9411342,[1*][H]>>[1*]CF,[1*][H],[1*]CF,left,2.9520269
48,Str_g_9050,COc1cccc2c1ccc1c(C(=O)O)cc3c(c12)OCO3,-3.980775,3.194438,4.2400193,0.0036349,0.0006052,0.0024148,0.0018993,0.0039937,-4.7863975,2.3e-05,0.1229637,93.04041,0.5135913,2.6151836,0.8620379,0.4653288,0.1290172,0.0963216,0.4895843,0.3384023,0.801198,0.1654023,0.3526811,0.0604702,8.17711,0.3744562,0.1612264,0.2030075,0.9834116,0.1149675,0.019513,0.0583262,0.6709101,0.9402061,0.007212,0.7921366,0.9424518,0.7446778,3.2804556,4.212083,4.452641,0.0094752,0.2057828,0.9844329,0.0126035,0.3032369,0.0315665,0.8075276,0.8683088,0.762471,0.8527969,0.866051,0.8939527,[1*][H]>>[1*]N=O,[1*][H],[1*]N=O,right,2.2565519
49,Str_g_11487,COc1cccc2c1cc([N+](=O)OCC[O-])c1c(C(=O)O)cc3c(c12)OCO3,-4.3972454,1.7000467,3.6153944,0.0026549,0.0014005,0.0021204,0.0132681,0.0075207,-4.8296404,3.35e-05,0.0285669,93.833275,0.5709538,3.1075528,0.7521259,0.3339903,0.203911,0.0675397,0.7311735,0.4055199,0.7559604,0.1569757,0.526841,0.0441866,7.550172,0.5355732,0.1385445,0.3378993,0.9855573,0.8733279,0.0288621,0.226261,0.852052,0.9377165,0.0033971,0.1816702,0.7797886,0.5776838,3.467569,4.598161,4.5611334,0.0161341,0.307084,0.976177,0.0527359,0.281158,0.2602122,0.7743096,0.8635858,0.5475692,0.7460082,0.9301659,0.9578992,[2*][1*]>>[1*]CCO[2*],[2*][1*],[1*]CCO[2*],left,3.3453766
50,Str_g_11630,COc1cccc2c1cc([N+](=O)[O-])c1c(OC(=O)O)cc3c(c12)OCO3,-5.028225,2.5163698,3.771656,0.0164374,0.0004779,0.0044502,0.0045568,0.0025023,-4.79629,0.0001185,0.0637206,95.7235,0.6260569,5.1591177,0.8873425,0.2285938,0.1565362,0.1066528,0.733656,0.8388108,0.6146186,0.2081544,0.4301236,0.0410256,9.969254,0.5361006,0.0088512,0.735818,0.9568771,0.9637952,0.4085438,0.7922885,0.9432014,0.8587085,0.0111862,0.1766771,0.9388268,0.5726488,4.0312595,4.631775,5.3785324,0.0047967,0.1751128,0.9754966,0.030144,0.3572453,0.7055941,0.3130436,0.8972458,0.2278763,0.8251105,0.9551851,0.9639893,[2*][1*]>>[1*]O[2*],[2*][1*],[1*]O[2*],left,2.7005443
51,Str_g_2609,CC(C)Oc1cccc2c1cc([N+](=O)[O-])c1c(C(=O)O)cc3c(c12)OCO3,-4.289669,3.1276999,4.454922,0.0039984,0.000116,0.0031297,0.0019689,0.0039558,-4.7928715,3.46e-05,0.1285939,97.96609,0.4128379,1.7426196,0.8002684,0.139528,0.446888,0.0696892,0.8965132,0.4692158,0.8370632,0.1420866,0.3452916,0.0350735,4.1979837,0.2468035,0.0668565,0.4282926,0.9844227,0.9516824,0.0290172,0.3021249,0.863285,0.9273047,0.0044494,0.296379,0.9504215,0.5651046,3.5114052,4.586103,4.665794,0.0182406,0.5822502,0.9772367,0.0127228,0.2806035,0.614657,0.834412,0.8928506,0.4533688,0.781186,0.9396631,0.9453472,[1*]C>>[1*]C(C)C,[1*]C,[1*]C(C)C,left,2.6815801
52,Str_g_11625,COCOc1cccc2c1cc([N+](=O)[O-])c1c(C(=O)O)cc3c(c12)OCO3,-4.415235,2.295606,3.7429545,0.0043207,0.000391,0.002397,0.0057392,0.0296483,-4.800613,6.66e-05,0.0415458,95.82435,0.5000857,2.7972426,0.7967632,0.4327496,0.10651,0.0666271,0.6107462,0.1707141,0.7296428,0.1313562,0.3265162,0.040119,6.573117,0.2575983,0.1279804,0.3978042,0.9842926,0.9593062,0.0437227,0.1218459,0.8969538,0.9248112,0.0069187,0.6699804,0.9086075,0.6204658,3.54292,4.5375333,4.60876,0.0073412,0.5975352,0.977705,0.0149349,0.3429882,0.3073805,0.570357,0.8915924,0.613017,0.7403878,0.9399611,0.9594488,[2*][1*]>>[1*]OC[2*],[2*][1*],[1*]OC[2*],left,2.7349984
53,Str_g_11452,COCCCCCCc1cccc2c1cc([N+](=O)[O-])c1c(C(=O)O)cc3c(c12)OCO3,-4.207262,3.4839025,5.6228423,0.1211669,0.0004811,0.0014401,0.0021941,0.0025467,-4.713772,3.81e-05,0.0695377,99.1747,0.2587241,0.8000158,0.768527,0.2027793,0.2945604,0.0676671,0.8216082,0.2894146,0.762016,0.1377157,0.3912902,0.0211768,2.098294,0.1271457,0.2367352,0.2370622,0.978245,0.9537464,0.0416568,0.527106,0.9407603,0.8923501,0.004496,0.3021394,0.887581,0.730276,4.4333644,5.558382,4.9548664,0.0562219,0.3841779,0.9750916,0.3421617,0.3896184,0.3592062,0.861934,0.8911824,0.0503232,0.8399576,0.9382739,0.9608013,[2*][1*]>>[1*]CCCCCC[2*],[2*][1*],[1*]CCCCCC[2*],left,2.7104479
54,Str_g_11273,COc1cccc2c1cc(CNC(=O)[N+](=O)[O-])c1c(C(=O)O)cc3c(c12)OCO3,-4.292766,1.5592785,2.5865571,0.0006061,0.0018238,0.0056079,0.0053161,0.0101581,-4.8551564,2.3e-05,0.0274291,94.3359,0.7336282,4.522113,0.524161,0.5669721,0.1219918,0.0607351,0.3623954,0.3169788,0.6097377,0.1439298,0.2020455,0.025884,2.6663508,0.6820966,0.1082999,0.2538771,0.9806603,0.557982,0.0197436,0.1464639,0.7020049,0.8252117,0.0032277,0.0187737,0.1327075,0.4208902,2.96895,3.9148247,4.0023384,0.0112372,0.0700664,0.9509557,0.0082192,0.2725998,0.1677144,0.0866208,0.5869484,0.3413416,0.2015374,0.8640401,0.9003335,[2*][1*]>>[1*]C(=O)NC[2*],[2*][1*],[1*]C(=O)NC[2*],left,2.9755914
55,Str_g_9027,COc1ccc(Cl)c2c1cc([N+](=O)[O-])c1c(C(=O)O)cc3c(c12)OCO3,-4.465965,2.0667877,4.463501,0.004044,0.0001548,0.0039406,0.0017827,0.0015952,-4.778844,2.53e-05,0.0667616,97.75298,0.6193378,2.6165967,0.7998016,0.3061783,0.2199987,0.0698848,0.7310701,0.5278212,0.7462008,0.1410832,0.2869226,0.0418494,2.8559728,0.32729,0.0880856,0.5056994,0.9834605,0.9492615,0.0387636,0.567178,0.870901,0.9194663,0.0089841,0.5371064,0.9462124,0.5324899,3.7475688,5.111281,5.056323,0.0069404,0.457089,0.9786509,0.0233495,0.1900762,0.629382,0.491759,0.8846021,0.6756224,0.6911326,0.9511408,0.9695849,[1*][H]>>[1*]Cl,[1*][H],[1*]Cl,left,2.7703006
56,Str_g_11592,COc1cccc2c1cc([N+](=O)[O-])c1c(NC(=O)O)cc3c(c12)OCO3,-6.2166066,2.768826,3.7558265,0.0015028,0.0009056,0.0038607,0.0017698,0.0034736,-4.748161,7.75e-05,0.0166486,95.803,0.5216264,3.760841,0.9444853,0.4190749,0.1867357,0.0867956,0.5873989,0.8749013,0.7421644,0.2882261,0.5003068,0.052716,6.570662,0.4041313,0.038891,0.7832186,0.983308,0.9569206,0.0955407,0.6176394,0.9026673,0.8982308,0.0039835,0.0838234,0.9375187,0.6523318,3.8433073,4.825728,5.3523498,0.007505,0.4918635,0.979055,0.016987,0.3526206,0.4465356,0.6852513,0.8927602,0.7783945,0.4151275,0.9616003,0.9611791,[2*][1*]>>[1*]N[2*],[2*][1*],[1*]N[2*],left,2.6836369
57,Str_g_9138,COc1cccc2c1ccc1c(C(=O)O)cc3c(c12)OCO3,-3.980775,3.194438,4.2400193,0.0036349,0.0006052,0.0024148,0.0018993,0.0039937,-4.7863975,2.3e-05,0.1229637,93.04041,0.5135913,2.6151836,0.8620379,0.4653288,0.1290172,0.0963216,0.4895843,0.3384023,0.801198,0.1654023,0.3526811,0.0604702,8.17711,0.3744562,0.1612264,0.2030075,0.9834116,0.1149675,0.019513,0.0583262,0.6709101,0.9402061,0.007212,0.7921366,0.9424518,0.7446778,3.2804556,4.212083,4.452641,0.0094752,0.2057828,0.9844329,0.0126035,0.3032369,0.0315665,0.8075276,0.8683088,0.762471,0.8527969,0.866051,0.8939527,[1*][H]>>[1*][N+](=O)[O-],[1*][H],[1*][N+](=O)[O-],right,2.2565519
58,Str_g_11452,COc1cccc2c1cc([N+](=O)[O-])c1c(C(=O)CCCCCCO)cc3c(c12)OCO3,-6.956402,3.6590528,5.0598464,0.9595975,0.0001859,0.0014934,0.0019776,0.0017315,-4.7947307,3.28e-05,0.0826759,97.40669,1.0028998,1.5433635,0.9026883,0.1743044,0.9587668,0.1029307,0.902227,0.9192538,0.8330862,0.4774924,0.8795877,0.0612319,10.373496,0.1779814,0.1550494,0.252024,0.9251431,0.9331484,0.0662616,0.6555324,0.9510363,0.9062925,0.0059396,0.6350664,0.9173328,1.8972856,5.124166,6.2488914,6.1601686,0.0072654,0.3688311,0.985598,0.7483134,0.4433128,0.615771,0.7624826,0.9143724,0.6820166,0.8556167,0.9440844,0.982538,[2*][1*]>>[1*]CCCCCC[2*],[2*][1*],[1*]CCCCCC[2*],left,2.7525025
59,Str_g_7488,COc1cccc2c1cc([N+](=O)[O-])c1c(C(=O)O)cc3c(c12)NCO3,-4.345264,1.9785368,3.8512003,0.0007133,0.0021289,0.0570971,0.0022348,0.0739054,-4.8615813,1.35e-05,0.0309306,94.61892,0.7559804,5.272847,0.8534974,0.6248847,0.1346272,0.0798725,0.6220889,0.5756182,0.3126799,0.1433099,0.0619443,0.022486,4.3041863,0.5802849,0.098545,0.4390036,0.9864427,0.9491341,0.036674,0.3127936,0.860944,0.9293191,0.0043279,0.644338,0.9360848,0.5486417,3.6580637,4.696676,4.580134,0.0059435,0.4724654,0.9686955,0.0042052,0.1493621,0.6334239,0.3255682,0.8188204,0.6018653,0.148906,0.8938053,0.8950113,[1*]N[2*]>>[1*]O[2*],[1*]N[2*],[1*]O[2*],right,2.9347031
60,Str_g_11484,COOCCOCCc1cccc2c1cc([N+](=O)[O-])c1c(C(=O)O)cc3c(c12)OCO3,-4.3244953,2.5599003,3.7390113,0.0055392,0.0005001,0.0012274,0.0167502,0.0180043,-4.6939306,0.0001218,0.0254849,96.761925,0.3670454,2.8334765,0.5928606,0.3976564,0.1123384,0.0652877,0.688459,0.1628912,0.6896259,0.1437526,0.3710169,0.0385657,7.335793,0.3207111,0.484324,0.30753,0.9836103,0.9386721,0.0305764,0.1042653,0.9160354,0.9304965,0.0042605,0.3352968,0.3969662,0.6890373,3.5261943,4.7406206,4.75161,0.0123694,0.487502,0.9732533,0.263732,0.5096929,0.5126448,0.8999005,0.8811716,0.1587562,0.7326566,0.9317585,0.9628155,[2*][1*]>>[1*]CCOCCO[2*],[2*][1*],[1*]CCOCCO[2*],left,3.00356
61,Str_g_11526,CCOc1cccc2c1cc([N+](=O)[O-])c1c(C(=O)O)cc3c(c12)OCO3,-4.2319126,2.5142944,4.111041,0.0036957,0.0001716,0.0031719,0.0022094,0.0023205,-4.796778,4.27e-05,0.1050556,97.29524,0.3760225,1.723398,0.8569605,0.1643267,0.2042026,0.0680357,0.7221296,0.3785191,0.7587075,0.1410419,0.3524262,0.0343038,3.0252695,0.2659744,0.2029752,0.1890436,0.9826354,0.9467949,0.0304297,0.4604106,0.8666703,0.9261945,0.0040212,0.505639,0.8768454,0.546251,3.602775,4.8824677,4.680386,0.0148655,0.5931508,0.9777864,0.0169743,0.2699684,0.4202974,0.7892109,0.8957679,0.4647684,0.7839411,0.9352099,0.9503512,[2*][1*]>>[1*]C[2*],[2*][1*],[1*]C[2*],left,2.5960116
62,Str_g_11526,COc1cccc2c1cc([N+](=O)[O-])c1c(C(=O)O)cc3c(c12)COCO3,-4.4067903,2.1419332,3.859426,0.0011475,0.0006963,0.0167127,0.0063081,0.9347602,-4.7824736,3.22e-05,0.036572,94.44929,0.5648241,3.453366,0.5049826,0.8158874,0.0937379,0.0672926,0.5584664,0.161524,0.5344556,0.1307855,0.0654456,0.0331078,2.6978793,0.6420836,0.1342004,0.303553,0.9843329,0.9682665,0.0423267,0.1581035,0.8479834,0.9330865,0.0041964,0.591153,0.8974136,0.5716616,3.7819853,4.972128,4.4796863,0.0097911,0.4001695,0.9613688,0.0503076,0.375745,0.605172,0.8431987,0.8289814,0.24859,0.4805398,0.9193751,0.9385568,[2*][1*]>>[1*]C[2*],[2*][1*],[1*]C[2*],left,2.7711502
63,Str_g_8905,COc1cccc2c1cc([N+](=O)[O-])c1c(C(=O)OCC#N)cc3c(c12)OCO3,-7.181534,2.7844899,3.5828493,0.0741341,0.0001277,0.0029108,0.0587195,0.0537257,-4.698653,0.0001641,0.0234202,94.085785,0.9744357,3.959934,0.9422978,0.4060447,0.9520651,0.069513,0.8974279,0.9140109,0.8346994,0.1790554,0.861805,0.0759497,11.4547205,0.3501094,0.0135883,0.5141467,0.9547592,0.9624805,0.0769551,0.8664556,0.920991,0.8843252,0.0805895,0.8952715,0.9459326,1.565553,4.53197,6.3862405,6.550784,0.0057066,0.560448,0.9876177,0.4655369,0.2186569,0.7321206,0.4297073,0.8955584,0.7996968,0.8669638,0.9545019,0.9836357,[1*][H]>>[1*]CC#N,[1*][H],[1*]CC#N,left,2.7998416
